"Dictamen";"Antiguedad.Trabajo";"Vivienda";"Plazo";"Edad";"Estado.civil";"Registros";"Tipo.trabajo";"Gastos";"Ingresos";"Patrimonio";"Cargas.patrimoniales";"Importe.solicitado";"Precio.del.bien.financiado"
"positiu";4;"escriptura";36;38;"casat";"reg_no";"Auto";35;142;4000;0;800;970
"positiu";0;"lloguer";60;30;"casat";"reg_no";"Fix";64;188;0;0;1400;1475
"positiu";0;"pares";48;27;"solter";"reg_no";"Temp";35;140;0;0;700;750
"positiu";2;"escriptura";36;60;"casat";"reg_no";"Fix";35;122;3000;0;825;900
"positiu";14;"escriptura";48;48;"casat";"reg_no";"Fix";45;112;6000;0;800;1037
"negatiu";2;"pares";60;22;"solter";"reg_si";"Fix";35;110;0;0;1360;1435
"positiu";3;"escriptura";36;47;"casat";"reg_no";"Auto";60;106;10000;0;800;1649
"positiu";32;"escriptura";48;46;"casat";"reg_no";"Fix";45;150;8000;0;1000;1093
"negatiu";1;"altres viv";48;27;"solter";"reg_si";"Temp";35;105;0;0;1300;1533
"positiu";14;"escriptura";48;41;"casat";"reg_si";"Fix";75;72;4000;0;800;1117
"positiu";13;"escriptura";48;45;"casat";"reg_no";"Fix";45;106;4000;0;400;1615
"positiu";16;"escriptura";12;56;"casat";"reg_no";"Auto";45;65;17000;0;650;1665
"negatiu";7;"contr_privat";60;36;"casat";"reg_si";"Fix";60;300;7000;0;2000;2485
"negatiu";14;"lloguer";60;41;"casat";"reg_no";"Fix";54;92;0;0;1450;1482
"positiu";14;"contr_privat";24;54;"casat";"reg_no";"Fix";45;100;9000;0;650;1150
"positiu";15;"escriptura";60;38;"casat";"reg_no";"Fix";45;118;4000;2600;1250;1616
"negatiu";11;"lloguer";60;38;"casat";"reg_no";"Fix";82;71;0;0;900;977
"positiu";4;"escriptura";48;35;"casat";"reg_no";"Auto";60;0;8000;0;1000;1613
"positiu";2;"pares";60;24;"solter";"reg_no";"Fix";35;101;0;0;1600;1600
"positiu";3;"escriptura";60;30;"casat";"reg_no";"Fix";60;164;4500;0;800;975
"positiu";1;"escriptura";60;30;"solter";"reg_si";"Auto";35;57;4000;2100;1500;1950
"positiu";20;"escriptura";48;53;"casat";"reg_no";"Auto";35;0;6000;0;1157;1200
"positiu";20;"escriptura";60;46;"casat";"reg_no";"Fix";35;140;9000;0;800;1300
"positiu";22;"escriptura";48;40;"casat";"reg_no";"Fix";45;180;99999999;0;1200;2206
"positiu";3;"pares";18;24;"solter";"reg_no";"Fix";35;80;0;0;200;350
"negatiu";11;"escriptura";48;36;"casat";"reg_si";"Fix";35;81;5000;2000;570;1177
"positiu";1;"altres viv";24;24;"solter";"reg_no";"Fix";35;114;0;0;400;550
"positiu";9;"escriptura";60;39;"casat";"reg_no";"Fix";35;350;8000;0;1250;1304
"negatiu";0;"altres viv";60;32;"solter";"reg_no";"Fix";35;73;99999999;0;1580;1785
"positiu";10;"escriptura";60;37;"casat";"reg_si";"Auto";60;107;20000;600;1000;1175
"positiu";22;"escriptura";60;42;"casat";"reg_si";"Fix";45;120;5000;0;1350;1650
"positiu";5;"lloguer";48;48;"casat";"reg_si";"Fix";46;110;0;0;600;1100
"negatiu";0;"escriptura";60;42;"casat";"reg_si";"Temp";35;130;7000;3000;950;950
"negatiu";3;"lloguer";48;25;"casat";"reg_si";"Auto";35;0;0;0;1300;1361
"positiu";8;"escriptura";60;42;"solter";"reg_no";"Fix";35;96;2500;0;1500;1520
"positiu";23;"escriptura";24;47;"casat";"reg_no";"Fix";35;114;3000;0;400;765
"positiu";6;"lloguer";36;24;"casat";"reg_no";"Fix";63;175;0;0;650;750
"negatiu";5;"escriptura";60;39;"solter";"reg_si";"Auto";75;72;99999999;0;1000;1042
"positiu";6;"pares";18;27;"solter";"reg_no";"Auto";35;140;0;0;600;2724
"positiu";7;"lloguer";36;49;"casat";"reg_no";"Fix";57;115;0;0;675;675
"negatiu";1;"altres viv";36;23;"solter";"reg_no";"Temp";35;66;0;0;450;500
"positiu";5;"escriptura";60;32;"casat";"reg_no";"Fix";35;124;4000;0;2000;3400
"negatiu";26;"contr_privat";60;41;"separat";"reg_si";"Fix";35;201;4700;3100;2400;2700
"negatiu";1;"pares";60;20;"solter";"reg_no";"Temp";35;80;0;0;1300;1525
"positiu";5;"contr_privat";60;31;"casat";"reg_no";"Fix";35;90;3000;0;900;1152
"positiu";22;"escriptura";48;48;"casat";"reg_no";"Fix";60;110;3000;0;1000;1460
"positiu";20;"escriptura";36;49;"casat";"reg_no";"Fix";45;122;9000;0;1100;1794
"positiu";7;"escriptura";60;35;"casat";"reg_si";"Fix";45;315;10000;4000;2400;2432
"positiu";1;"lloguer";36;27;"solter";"reg_no";"Fix";62;270;0;0;600;825
"positiu";7;"pares";24;40;"casat";"reg_no";"Fix";60;200;10000;0;1000;3429
"negatiu";5;"altres viv";24;25;"casat";"reg_no";"Fix";60;0;0;0;500;750
"positiu";7;"contr_privat";60;32;"casat";"reg_no";"Fix";60;242;3500;2000;1000;2236
"positiu";16;"escriptura";48;48;"casat";"reg_no";"Auto";35;364;5000;0;900;1077
"positiu";5;"escriptura";24;38;"casat";"reg_no";"Auto";60;182;5000;0;1250;2724
"positiu";3;"escriptura";12;24;"solter";"reg_si";"Fix";35;105;6000;0;500;1138
"positiu";0;"escriptura";12;36;"casat";"reg_no";"Auto";45;0;8000;0;1300;1591
"positiu";16;"escriptura";48;40;"casat";"reg_no";"Fix";60;225;20000;3000;700;834
"positiu";17;"altres viv";48;62;"solter";"reg_no";"Fix";35;100;0;0;900;1000
"negatiu";0;"lloguer";60;33;"casat";"reg_no";"Temp";54;85;0;0;1300;1797
"positiu";0;"escriptura";48;63;"casat";"reg_no";"Other";35;100;6000;2900;1000;1439
"positiu";8;"escriptura";60;51;"casat";"reg_no";"Fix";45;250;4000;0;1000;1250
"negatiu";3;"lloguer";60;22;"casat";"reg_no";"Fix";60;150;0;0;950;1945
"positiu";6;"escriptura";24;39;"casat";"reg_no";"Auto";60;178;18000;0;1000;2099
"positiu";20;"escriptura";60;63;"casat";"reg_no";"Fix";45;256;7000;0;1000;1500
"positiu";16;"contr_privat";48;34;"casat";"reg_no";"Fix";60;85;2000;0;800;1866
"positiu";0;"escriptura";60;24;"solter";"reg_no";"Other";35;82;10000;0;1600;1680
"positiu";5;"escriptura";36;52;"casat";"reg_no";"Fix";35;220;12000;5000;1250;1542
"negatiu";1;"escriptura";36;45;"casat";"reg_si";"Auto";75;0;4000;0;800;800
"positiu";1;"pares";36;20;"solter";"reg_no";"Fix";35;61;0;0;800;995
"negatiu";5;"lloguer";60;31;"casat";"reg_si";"Fix";69;88;0;0;1200;1200
"negatiu";15;"altres viv";60;46;"casat";"reg_si";"Auto";35;244;8000;0;2250;2758
"positiu";2;"escriptura";36;24;"casat";"reg_si";"Fix";35;160;3100;400;800;1928
"positiu";1;"lloguer";36;46;"casat";"reg_no";"Fix";57;119;0;0;600;800
"negatiu";18;"lloguer";24;35;"casat";"reg_no";"Temp";96;63;0;0;600;888
"positiu";20;"escriptura";36;48;"casat";"reg_no";"Fix";45;257;3000;0;900;1193
"positiu";10;"lloguer";18;34;"divorciat";"reg_no";"Fix";54;189;0;0;800;2215
"negatiu";11;"lloguer";24;38;"casat";"reg_si";"Fix";72;123;0;0;270;1676
"negatiu";0;"pares";60;36;"solter";"reg_no";"Fix";35;130;0;0;1600;1678
"negatiu";1;"lloguer";60;22;"solter";"reg_no";"Fix";46;113;0;0;1600;1989
"positiu";36;"escriptura";60;55;"casat";"reg_no";"Fix";45;102;12000;0;2000;2684
"positiu";2;"contr_privat";24;51;"casat";"reg_no";"Auto";45;0;10500;0;600;943
"positiu";11;"lloguer";18;28;"casat";"reg_si";"Auto";64;190;2000;0;700;1224
"positiu";8;"escriptura";36;31;"casat";"reg_no";"Fix";45;110;5000;2000;540;1102
"positiu";2;"escriptura";36;28;"casat";"reg_no";"Fix";45;80;2000;0;550;1572
"positiu";4;"lloguer";36;38;"casat";"reg_no";"Fix";55;98;0;0;350;850
"positiu";3;"escriptura";24;43;"casat";"reg_no";"Auto";75;0;3000;0;650;1548
"positiu";4;"escriptura";60;32;"casat";"reg_no";"Fix";60;147;3500;0;830;935
"positiu";3;"escriptura";60;38;"solter";"reg_no";"Fix";35;250;5000;0;1500;1934
"negatiu";1;"pares";48;18;"solter";"reg_no";"Temp";45;95;4000;0;600;1472
"positiu";16;"escriptura";36;55;"casat";"reg_si";"Fix";60;230;5000;0;1200;1460
"positiu";1;"escriptura";18;38;"casat";"reg_no";"Other";35;0;4000;0;480;1059
"positiu";12;"escriptura";36;38;"casat";"reg_no";"Fix";60;130;5000;0;700;950
"positiu";18;"escriptura";60;48;"casat";"reg_no";"Fix";45;104;5500;25;800;1021
"positiu";3;"contr_privat";18;23;"solter";"reg_no";"Other";35;0;12000;0;450;1450
"positiu";10;"escriptura";48;50;"casat";"reg_no";"Auto";45;128;11500;0;500;1195
"positiu";14;"escriptura";60;43;"casat";"reg_no";"Fix";60;120;5000;0;1250;1557
"negatiu";2;"pares";36;26;"solter";"reg_no";"Auto";35;66;0;0;750;865
"positiu";7;"escriptura";36;23;"casat";"reg_no";"Fix";35;247;5000;400;1500;1785
"positiu";5;"escriptura";36;38;"casat";"reg_no";"Auto";60;63;4000;0;1050;1443
"negatiu";5;"escriptura";48;39;"casat";"reg_si";"Auto";60;66;10000;0;875;875
"positiu";27;"escriptura";18;48;"casat";"reg_no";"Auto";35;70;5000;0;800;1578
"positiu";3;"lloguer";36;30;"casat";"reg_si";"Auto";59;140;0;0;1300;2115
"positiu";2;"contr_privat";48;30;"casat";"reg_si";"Fix";45;178;5000;0;1150;1627
"positiu";10;"altres viv";60;48;"casat";"reg_no";"Fix";35;203;4000;1500;1520;1636
"positiu";16;"escriptura";6;41;"casat";"reg_no";"Fix";75;87;3000;0;200;625
"positiu";15;"escriptura";60;39;"casat";"reg_no";"Auto";60;555;40000;0;1500;4000
"negatiu";14;"escriptura";36;33;"solter";"reg_no";"Auto";35;0;4000;1500;700;1700
"positiu";4;"pares";60;25;"casat";"reg_no";"Auto";35;95;25000;0;1650;1900
"positiu";3;"pares";36;20;"solter";"reg_si";"Fix";35;55;0;0;600;1625
"positiu";2;"pares";36;28;"solter";"reg_no";"Fix";35;140;1000;0;1000;1693
"negatiu";25;"contr_privat";60;56;"casat";"reg_si";"Auto";90;85;3500;0;800;975
"positiu";6;"lloguer";48;26;"solter";"reg_si";"Fix";65;198;0;0;950;1111
"positiu";1;"contr_privat";60;27;"casat";"reg_no";"Auto";35;130;4650;2850;2000;2240
"positiu";30;"escriptura";12;52;"casat";"reg_no";"Auto";45;80;7000;0;1100;2487
"positiu";10;"pares";24;33;"solter";"reg_no";"Auto";35;200;70000;12000;1100;1457
"positiu";4;"escriptura";48;24;"casat";"reg_no";"Fix";35;95;2500;0;900;1625
"positiu";12;"escriptura";36;46;"casat";"reg_no";"Auto";45;0;8000;0;500;500
"positiu";30;"escriptura";54;54;"vidu";"reg_no";"Auto";35;224;20000;0;1100;1603
"positiu";20;"escriptura";60;44;"casat";"reg_no";"Fix";60;168;3000;0;1400;1599
"negatiu";1;"lloguer";60;28;"casat";"reg_no";"Auto";53;179;0;0;1825;2275
"negatiu";2;"contr_privat";24;20;"solter";"reg_no";"Auto";35;107;54000;0;2000;2600
"positiu";4;"escriptura";60;23;"casat";"reg_no";"Fix";35;160;6500;3700;1500;1661
"positiu";4;"lloguer";36;60;"casat";"reg_no";"Fix";56;111;0;0;500;675
"negatiu";3;"lloguer";60;26;"casat";"reg_no";"Fix";53;80;0;0;950;989
"positiu";11;"escriptura";60;30;"casat";"reg_si";"Fix";35;110;4000;62;1100;1347
"positiu";6;"pares";60;26;"casat";"reg_no";"Fix";60;108;0;0;1200;1250
"positiu";14;"lloguer";60;41;"casat";"reg_no";"Fix";53;181;0;0;1150;2497
"negatiu";3;"pares";48;38;"casat";"reg_no";"Temp";60;67;0;0;1000;1045
"negatiu";1;"escriptura";36;36;"casat";"reg_no";"Fix";45;25;3000;2000;1100;1332
"positiu";20;"escriptura";60;40;"divorciat";"reg_no";"Auto";60;150;5500;0;1400;1928
"positiu";20;"lloguer";60;45;"casat";"reg_no";"Fix";92;170;0;0;1000;2415
"negatiu";0;"lloguer";48;25;"casat";"reg_no";"Fix";60;150;0;0;1350;1450
"positiu";12;"lloguer";48;46;"casat";"reg_si";"Fix";104;294;0;0;1350;1352
"positiu";9;"contr_privat";48;46;"casat";"reg_no";"Fix";45;100;37000;0;800;904
"positiu";0;"pares";48;28;"solter";"reg_no";"Auto";35;100;0;0;900;1400
"positiu";2;"escriptura";48;38;"casat";"reg_si";"Fix";75;192;23000;3000;700;970
"positiu";3;"pares";60;24;"solter";"reg_no";"Fix";35;100;0;0;1500;2100
"negatiu";4;"lloguer";48;23;"casat";"reg_no";"Auto";52;171;0;0;1150;1450
"positiu";3;"contr_privat";60;24;"solter";"reg_no";"Fix";35;245;5000;0;1300;1360
"negatiu";1;"ignora_cont";60;28;"casat";"reg_si";"Auto";45;0;4000;0;1500;1661
"positiu";11;"escriptura";12;26;"casat";"reg_si";"Temp";35;110;4500;2000;300;1248
"negatiu";1;"lloguer";36;26;"solter";"reg_no";"Temp";42;70;0;0;590;590
"negatiu";0;"lloguer";48;23;"solter";"reg_no";"Temp";42;72;0;0;700;875
"positiu";1;"lloguer";60;29;"casat";"reg_no";"Fix";73;133;0;0;1000;1158
"positiu";10;"pares";36;34;"casat";"reg_si";"Auto";45;0;10000;0;600;882
"positiu";9;"escriptura";24;30;"casat";"reg_no";"Fix";35;250;30000;0;1000;1594
"positiu";2;"escriptura";60;28;"casat";"reg_no";"Auto";35;196;7000;3950;1600;1678
"positiu";3;"pares";60;36;"casat";"reg_si";"Fix";60;92;0;0;1100;1355
"positiu";10;"escriptura";60;45;"casat";"reg_no";"Auto";45;325;12000;1200;1300;1833
"negatiu";3;"contr_privat";36;38;"divorciat";"reg_si";"Fix";35;0;12500;0;3000;4800
"positiu";10;"escriptura";48;33;"casat";"reg_no";"Fix";45;110;5000;0;1000;1160
"negatiu";2;"lloguer";48;56;"solter";"reg_no";"Auto";51;157;11000;4500;1000;2008
"positiu";4;"altres viv";60;25;"solter";"reg_no";"Fix";35;162;0;0;1800;2999
"negatiu";7;"pares";60;33;"solter";"reg_no";"Temp";35;70;0;0;1300;1438
"positiu";5;"pares";48;27;"casat";"reg_si";"Auto";45;175;0;0;1000;1342
"positiu";16;"pares";24;44;"solter";"reg_no";"Auto";35;86;0;0;700;950
"positiu";0;"pares";24;26;"solter";"reg_no";"Temp";35;69;0;0;107;125
"negatiu";7;"escriptura";60;28;"casat";"reg_si";"Fix";60;148;8000;0;920;1021
"negatiu";2;"altres viv";48;25;"casat";"reg_no";"Fix";35;129;0;0;1580;1925
"negatiu";3;"lloguer";60;44;"separat";"reg_si";"Fix";60;150;0;0;1650;1772
"positiu";1;"escriptura";24;38;"casat";"reg_no";"Fix";60;102;3500;0;850;1260
"positiu";7;"escriptura";48;32;"casat";"reg_si";"Fix";45;140;5500;0;550;1250
"negatiu";2;"escriptura";60;24;"solter";"reg_no";"Temp";35;120;3000;0;1400;1513
"positiu";1;"pares";60;42;"casat";"reg_no";"Fix";60;66;7000;0;950;1589
"positiu";27;"lloguer";24;50;"casat";"reg_no";"Fix";47;115;0;0;500;1636
"positiu";6;"escriptura";60;31;"casat";"reg_no";"Fix";35;84;3000;0;1400;1724
"positiu";3;"escriptura";60;26;"casat";"reg_no";"Fix";45;128;3000;0;1300;1790
"positiu";9;"contr_privat";60;32;"casat";"reg_no";"Fix";60;155;12000;5000;1200;1400
"negatiu";5;"pares";24;26;"solter";"reg_no";"Fix";35;140;0;0;450;900
"positiu";3;"lloguer";48;26;"casat";"reg_no";"Fix";58;230;0;0;1150;1316
"negatiu";20;"altres viv";60;47;"casat";"reg_si";"Fix";105;0;0;0;750;843
"positiu";18;"contr_privat";60;49;"casat";"reg_no";"Fix";60;140;4000;0;1050;1097
"positiu";19;"escriptura";60;54;"vidu";"reg_si";"Fix";35;207;11000;4000;800;1336
"positiu";5;"lloguer";36;40;"separat";"reg_no";"Fix";43;75;0;0;400;650
"positiu";8;"escriptura";60;33;"casat";"reg_no";"Auto";45;250;10000;0;2500;3250
"positiu";2;"altres viv";36;35;"separat";"reg_no";"Fix";35;200;0;0;1600;1671
"negatiu";1;"escriptura";12;56;"casat";"reg_no";"Other";60;0;3500;0;500;1705
"positiu";10;"escriptura";60;26;"casat";"reg_no";"Fix";45;135;5000;3700;1600;1767
"positiu";14;"escriptura";36;34;"casat";"reg_no";"Fix";60;143;5000;0;1400;1939
"positiu";13;"pares";48;31;"casat";"reg_no";"Fix";35;90;0;0;1000;1395
"positiu";4;"ignora_cont";60;62;"casat";"reg_no";"Auto";35;102;8000;0;1200;1405
"positiu";20;"escriptura";60;46;"solter";"reg_no";"Fix";35;250;25000;4000;1450;1566
"positiu";15;"escriptura";60;49;"casat";"reg_no";"Fix";60;162;5000;0;1700;2081
"positiu";24;"escriptura";60;46;"casat";"reg_no";"Fix";60;140;6000;1000;1100;1653
"positiu";10;"escriptura";36;36;"casat";"reg_no";"Fix";35;235;12000;1700;1500;1985
"positiu";2;"pares";36;24;"solter";"reg_no";"Fix";35;60;0;0;450;750
"positiu";21;"escriptura";24;44;"casat";"reg_no";"Fix";60;124;4000;0;800;2400
"negatiu";1;"lloguer";60;24;"casat";"reg_si";"Temp";42;70;0;0;1700;1761
"positiu";11;"escriptura";48;27;"casat";"reg_no";"Fix";35;140;4000;0;1500;1641
"positiu";12;"escriptura";60;27;"casat";"reg_si";"Fix";35;100;3000;0;1300;1359
"positiu";5;"lloguer";36;51;"casat";"reg_no";"Fix";63;184;0;0;635;785
"negatiu";6;"escriptura";48;26;"casat";"reg_si";"Fix";35;90;5000;0;1390;1594
"positiu";1;"lloguer";48;37;"casat";"reg_si";"Temp";72;116;6000;0;1400;1661
"positiu";10;"escriptura";60;41;"casat";"reg_no";"Other";35;57;5000;0;1300;1863
"negatiu";0;"escriptura";60;27;"casat";"reg_no";"Temp";75;210;7000;4800;1250;1315
"negatiu";1;"escriptura";48;20;"solter";"reg_no";"Fix";35;53;2000;1600;1100;1100
"positiu";0;"pares";60;24;"solter";"reg_no";"Temp";35;111;3000;1200;850;1412
"positiu";10;"escriptura";24;50;"casat";"reg_no";"Auto";60;200;99999999;0;500;1131
"positiu";10;"escriptura";60;32;"casat";"reg_no";"Fix";60;160;4000;1800;1050;1303
"negatiu";2;"escriptura";60;30;"casat";"reg_si";"Auto";45;0;5000;700;1000;2200
"positiu";16;"escriptura";60;32;"casat";"reg_no";"Fix";60;159;4000;0;1500;1736
"negatiu";0;"lloguer";60;19;"solter";"reg_no";"Other";35;0;0;0;900;1158
"positiu";10;"escriptura";6;39;"casat";"reg_no";"Auto";75;67;8000;0;430;500
"negatiu";9;"altres viv";60;30;"casat";"reg_si";"Fix";60;109;0;0;1250;1560
"negatiu";7;"altres viv";36;38;"casat";"reg_si";"Auto";35;59;0;0;1000;2246
"positiu";3;"pares";36;28;"solter";"reg_no";"Fix";35;74;0;0;350;550
"positiu";6;"escriptura";48;51;"casat";"reg_no";"Auto";45;106;12000;0;1035;1410
"negatiu";0;"pares";48;21;"solter";"reg_no";"Temp";35;48;0;0;1850;1877
"negatiu";3;"pares";60;23;"solter";"reg_no";"Fix";35;62;0;0;1100;1300
"positiu";1;"escriptura";24;39;"casat";"reg_no";"Other";35;70;4000;0;525;1771
"negatiu";3;"lloguer";36;39;"casat";"reg_no";"Fix";90;150;0;0;300;700
"positiu";12;"escriptura";48;39;"casat";"reg_no";"Auto";60;95;6000;0;1300;1600
"negatiu";0;"contr_privat";36;31;"casat";"reg_no";"Temp";35;202;6000;0;1300;1663
"positiu";2;"lloguer";60;24;"casat";"reg_no";"Fix";55;100;4000;0;1750;1900
"negatiu";2;"contr_privat";48;37;"casat";"reg_si";"Temp";75;115;2000;0;850;1194
"positiu";2;"pares";60;24;"solter";"reg_no";"Fix";35;164;0;0;900;1516
"positiu";0;"pares";24;20;"solter";"reg_no";"Fix";35;155;7000;0;1450;1688
"positiu";4;"escriptura";48;40;"casat";"reg_si";"Fix";60;150;3500;200;800;800
"negatiu";21;"escriptura";60;63;"casat";"reg_si";"Fix";60;165;3000;0;1250;1424
"negatiu";14;"lloguer";60;38;"casat";"reg_no";"Fix";71;108;0;0;1400;1693
"positiu";25;"escriptura";60;51;"casat";"reg_no";"Fix";35;93;3500;0;900;995
"negatiu";6;"altres viv";60;30;"casat";"reg_no";"Fix";60;133;0;0;1300;1388
"positiu";3;"escriptura";36;37;"casat";"reg_no";"Fix";60;55;0;0;1500;2315
"positiu";13;"escriptura";36;39;"casat";"reg_no";"Fix";35;148;14000;0;300;850
"positiu";5;"pares";24;31;"solter";"reg_no";"Fix";35;130;0;0;200;1447
"positiu";16;"altres viv";60;34;"casat";"reg_no";"Fix";60;120;6000;0;1350;1487
"positiu";3;"pares";48;20;"solter";"reg_no";"Auto";35;99999999;7000;0;1000;1362
"positiu";5;"altres viv";18;65;"casat";"reg_si";"Other";35;99;0;0;375;675
"positiu";16;"lloguer";48;32;"solter";"reg_si";"Fix";47;120;0;0;800;1224
"positiu";2;"lloguer";48;29;"solter";"reg_no";"Fix";60;250;0;0;1000;1179
"positiu";0;"pares";60;31;"casat";"reg_no";"Other";75;37;0;0;1500;2084
"positiu";23;"pares";60;37;"solter";"reg_no";"Auto";35;0;4500;0;1950;2336
"positiu";6;"escriptura";48;55;"casat";"reg_no";"Auto";45;74;16000;1500;2000;3753
"negatiu";0;"pares";36;19;"solter";"reg_no";"Auto";35;0;0;0;400;495
"negatiu";1;"altres viv";60;21;"solter";"reg_no";"Temp";45;0;0;0;1100;1480
"negatiu";3;"pares";60;25;"casat";"reg_no";"Fix";35;70;0;0;1300;1332
"positiu";5;"escriptura";36;58;"casat";"reg_si";"Other";45;79;7000;0;400;1234
"negatiu";0;"lloguer";48;20;"solter";"reg_si";"Temp";56;105;0;0;1100;1289
"positiu";9;"contr_privat";48;27;"casat";"reg_no";"Fix";45;102;5000;360;1300;1537
"positiu";0;"escriptura";48;29;"casat";"reg_no";"Other";60;50;11000;0;1000;1480
"positiu";8;"escriptura";12;39;"casat";"reg_no";"Fix";75;160;1500;0;360;865
"positiu";24;"escriptura";60;43;"solter";"reg_no";"Fix";35;120;3500;0;1320;1680
"positiu";3;"pares";60;23;"solter";"reg_no";"Fix";35;107;0;0;800;1111
"positiu";13;"escriptura";60;27;"casat";"reg_no";"Fix";35;253;7000;0;1060;1750
"positiu";2;"lloguer";60;49;"casat";"reg_no";"Fix";51;155;0;0;1500;1550
"positiu";33;"escriptura";48;61;"casat";"reg_no";"Fix";35;130;8000;0;850;1050
"negatiu";0;"escriptura";36;31;"casat";"reg_si";"Temp";45;120;3000;150;700;850
"positiu";0;"lloguer";60;46;"separat";"reg_no";"Fix";57;124;0;0;940;1149
"positiu";7;"pares";60;25;"solter";"reg_no";"Fix";35;75;0;0;1100;1340
"positiu";20;"escriptura";36;37;"casat";"reg_si";"Fix";60;150;3500;0;450;950
"positiu";10;"lloguer";36;36;"divorciat";"reg_no";"Auto";45;100;0;0;1000;1700
"negatiu";17;"escriptura";36;60;"casat";"reg_no";"Fix";60;78;2500;0;650;800
"positiu";1;"escriptura";60;28;"casat";"reg_no";"Fix";45;60;4000;0;1500;2326
"positiu";10;"escriptura";60;32;"casat";"reg_no";"Fix";45;419;5500;2500;1300;1995
"positiu";4;"lloguer";60;25;"casat";"reg_no";"Fix";56;112;0;0;1250;1399
"negatiu";3;"lloguer";60;32;"casat";"reg_no";"Fix";50;147;0;0;1100;1226
"positiu";31;"escriptura";12;53;"casat";"reg_si";"Fix";60;165;6000;0;594;1332
"positiu";3;"lloguer";24;32;"casat";"reg_no";"Fix";61;160;0;0;400;450
"positiu";8;"lloguer";60;46;"casat";"reg_no";"Auto";45;0;0;0;1000;1359
"positiu";0;"lloguer";12;22;"solter";"reg_no";"Auto";38;34;0;0;700;1665
"positiu";1;"lloguer";60;25;"casat";"reg_no";"Temp";42;73;0;0;1000;1050
"negatiu";12;"escriptura";60;37;"casat";"reg_no";"Fix";60;98;9000;200;800;1012
"positiu";2;"lloguer";36;44;"casat";"reg_no";"Temp";57;123;5000;0;900;975
"positiu";10;"escriptura";12;36;"casat";"reg_no";"Auto";45;0;4000;0;900;1776
"positiu";1;"escriptura";60;40;"casat";"reg_si";"Fix";45;100;8500;0;400;1570
"positiu";0;"escriptura";60;47;"casat";"reg_no";"Auto";45;56;6000;0;1345;1345
"positiu";3;"escriptura";60;32;"casat";"reg_no";"Fix";45;90;6000;0;1500;2502
"positiu";1;"escriptura";60;21;"solter";"reg_si";"Fix";35;294;53000;0;1300;1398
"positiu";10;"escriptura";36;50;"casat";"reg_no";"Auto";75;0;7500;0;1000;1230
"positiu";19;"pares";60;34;"solter";"reg_no";"Fix";35;80;0;0;1000;1097
"positiu";0;"pares";18;33;"solter";"reg_no";"Fix";35;112;6000;0;450;1196
"positiu";3;"lloguer";60;29;"casat";"reg_si";"Fix";55;100;0;0;930;1007
"positiu";4;"escriptura";36;42;"solter";"reg_no";"Fix";35;115;12000;0;900;1299
"positiu";5;"escriptura";60;37;"casat";"reg_no";"Auto";60;67;3500;196;1300;1625
"positiu";2;"escriptura";60;24;"casat";"reg_no";"Fix";45;375;5000;0;2200;2433
"positiu";2;"altres viv";60;39;"solter";"reg_no";"Fix";35;113;0;0;1250;1499
"positiu";18;"lloguer";36;41;"solter";"reg_no";"Auto";40;53;0;0;750;1077
"positiu";17;"escriptura";48;55;"casat";"reg_si";"Auto";60;73;15000;0;1900;2205
"negatiu";5;"escriptura";48;26;"solter";"reg_no";"Fix";35;0;10000;5000;1500;2272
"positiu";19;"escriptura";60;34;"casat";"reg_no";"Fix";60;196;7000;1000;1690;1930
"positiu";1;"lloguer";48;24;"casat";"reg_no";"Temp";41;56;0;0;1500;1935
"positiu";16;"escriptura";48;31;"casat";"reg_no";"Fix";45;200;5000;800;1250;1646
"positiu";1;"lloguer";48;34;"casat";"reg_no";"Fix";55;102;0;0;600;1074
"positiu";15;"escriptura";60;43;"casat";"reg_no";"Auto";60;310;7000;0;1200;1297
"positiu";11;"escriptura";60;33;"casat";"reg_no";"Fix";60;106;6000;0;1500;1702
"negatiu";0;"pares";36;22;"solter";"reg_no";"Temp";35;103;4500;0;1050;1485
"positiu";0;"pares";60;41;"solter";"reg_no";"Temp";35;131;4500;0;1200;1538
"negatiu";0;"contr_privat";60;43;"casat";"reg_no";"Temp";45;117;2000;250;1600;1967
"negatiu";0;"lloguer";60;25;"solter";"reg_si";"Temp";47;120;0;0;1200;1460
"negatiu";0;"lloguer";36;18;"solter";"reg_si";"Other";38;33;0;0;300;350
"negatiu";0;"pares";36;35;"solter";"reg_no";"Auto";35;0;0;0;875;950
